benchmark,二级行业,n_firms,actual_mean,predicted_mean,mean_gap,median_gap,positive_gap_share,actual_asset_weighted,predicted_asset_weighted,asset_weighted_gap,net_implied_gap_amount,positive_only_gap_amount,total_assets
H_nonSOE,机械,35,0.03275877142857143,0.0688733611611644,0.036114589732592954,0.032810570990934804,1.0,0.03606166138671246,0.06704523016646999,0.030983568779757525,252235538231.63892,252235538231.63892,8140945286988.109
H_nonSOE,汽车与零配件,28,0.0330705,0.05978655374051429,0.026716053740514282,0.020084673761955135,0.9642857142857143,0.03226265632374354,0.05484209968363631,0.022579443359892773,229365871071.33673,230093717549.98282,10158172077826.9
H_nonSOE,煤炭Ⅱ,35,0.12269231428571428,0.08241024002575675,-0.040282074259957515,-0.023774422971036803,0.2,0.12249722499666438,0.09302015803267176,-0.029477066963992618,-319742542438.21765,32700665337.43644,10847162739386.379
H_nonSOE,电信服务,28,0.04903707142857143,0.12075148784026922,0.07171441641169778,0.06829944944406441,1.0,0.06462058341492302,0.13224887617888573,0.0676282927639627,1586632155516.0369,1586632155516.0369,23461070665405.16
H_nonSOE,电气设备,28,0.05691271428571428,0.06741747289548039,0.01050475860976611,0.00905802688561931,0.75,0.05031465230328064,0.06073823827659592,0.010423585973315282,26218824799.007584,27969938045.116486,2515336359879.2803
H_nonSOE,石油石化,28,0.08076425,0.12807041274214534,0.04730616274214534,0.05858675089077615,0.7857142857142857,0.07698108295872981,0.150914435740506,0.0739333527817762,2899991940792.576,3293865021876.7236,39224407276000.0
H_nonSOE,硬件设备,42,0.08007357142857144,0.10096090457607462,0.020887333147503198,0.004293719539384358,0.5476190476190477,0.05289014596156866,0.10231020861636078,0.049420062654792124,229048147264.08167,254126805398.4532,4634719888236.96
H_nonSOE,软件服务,14,0.08372742857142858,-0.02309906826658688,-0.10682649683801546,-0.1056393188241051,0.0,0.09847293400091658,0.0021720937846689005,-0.09630084021624769,-14862518830.098734,0.0,154334259147.94
H_nonSOE,钢铁Ⅱ,21,0.05442204761904763,0.158461187575046,0.10403913995599837,0.10297282526214614,1.0,0.04689983064444552,0.16586737729519532,0.1189675466507498,509963071417.68286,509963071417.68286,4286572983763.12
H_nonSOE,食品饮料,56,0.2178470357142857,0.1528854680540123,-0.06496156766027344,-0.06872916156058856,0.21428571428571427,0.26449810647972366,0.16500449327823918,-0.09949361320148448,-451413812899.6222,53956539446.861984,4537113472655.42
Pooled_H_plus_CSI_nonSOE,交通运输,104,0.06100473076923077,0.035280540427864965,-0.0257241903413658,-0.034555522000810225,0.28846153846153844,0.05522493786186142,0.02630049302229689,-0.028924444839564526,-519934173025.60986,262841113963.3414,17975597316025.71
Pooled_H_plus_CSI_nonSOE,企业服务,7,0.07905871428571429,0.010322447321197317,-0.06873626696451697,-0.05728487707195644,0.0,0.08320670444622089,0.011686204977193346,-0.07152049946902754,-17378898119.22643,0.0,242991844971.0
Pooled_H_plus_CSI_nonSOE,传媒,7,0.06796342857142858,0.11641202648083662,0.048448597909408045,0.05290980197851578,1.0,0.06380666069177415,0.1165768206383971,0.052770159946622944,9953969318.392977,9953969318.392977,188628750196.35
