市场,证券代码,证券简称,一级行业,二级行业,行业全路径,企业所有制性质,资产总计_2020,营业收入_2020,归母净利润_2021,利息支出_2021,资产总计_2021,EBI_A_2021,FirmSize_2020,MarketShare_2020_二级行业,HHI_2020_二级行业,AssetTurnover_2020,WorkingCapitalRatio_2020,FixedAssetsRatio_2020,FinancialLeverage_2020,CurrentRatio_2020,CapexRatio_2020,Revenue Growth Rate
H,2506.HK,讯飞医疗科技,信息技术,软件服务,信息技术--软件服务--信息技术服务--互联网服务与基础架构,民营企业,,,-83707000,2895000,1013813000,-0.079710953,,,0.776474,,,,,,,
H,2509.HK,荃信生物-B,医疗保健,医药生物,医疗保健--医药生物--生物科技Ⅲ--生物科技Ⅳ,民营企业,,,-411039000,17842000,1067493000,-0.368336842,,,0.304321061,,,,,,,
H,2513.HK,智谱,信息技术,软件服务,信息技术--软件服务--软件--应用软件,民营企业,,,,,,,,,0.776474,,,,,,,
H,2515.HK,天津建发,工业,建筑,工业--建筑--建筑与工程Ⅲ--建筑与工程Ⅳ,民营企业,164183000,92412000,41414000,,305680000,,18.91649222,2.81057E-05,0.222448336,,0.154900325,0.284329072,0.516411565,1.299955181,0.053123649,
H,2517.HK,锅圈,日常消费,日常消费零售,日常消费--日常消费零售--日常消费品经销与零售--食品零售,民营企业,1175267000,2964743000,-461990000,2834000,2719748000,-0.168822994,20.88476119,0.053261825,0.301715264,,0.493996683,0.018426451,0.429594296,2.189670011,0.024214072,
H,2519.HK,傲基股份,可选消费,可选消费零售,可选消费--可选消费零售--多品类零售Ⅲ--多品类零售Ⅳ,民营企业,,,-580797000,30931000,4459018000,-0.123315492,,,0.596684186,,,,,,,
H,2520.HK,山西安装,公用事业,公用事业Ⅱ,公用事业--公用事业Ⅱ--复合型公用事业Ⅲ--复合型公用事业Ⅳ,地方国有企业,13379077000,10148620000,124830000,392610000,17574961000,0.029441886,23.31695791,0.018962865,0.183019457,0.818335894,0.019194822,0.055942424,0.866651265,1.027549991,0.083079498,14.9835
H,2522.HK,一脉阳光,医疗保健,医疗设备与服务,医疗保健--医疗设备与服务--医疗保健提供商与服务--保健护理服务,公众企业,1614112000,501470000,-360731000,62170000,2055732000,-0.145233425,21.2020508,0.001034358,0.887025699,,0.000790528,0.517089892,1.186145695,1.003263895,0.148256131,
H,2526.HK,德适-B,医疗保健,医药生物,医疗保健--医药生物--生物科技Ⅲ--生物科技Ⅳ,民营企业,,,,,,,,,0.304321061,,,,,,,
H,2529.HK,泓盈城市服务,房地产,房地产Ⅱ,房地产--房地产Ⅱ--房地产管理和开发--房地产经营公司,地方国有企业,326012000,278325000,40400000,1000,456573000,0.088487493,19.60244475,0.000492043,0.574621299,,0.18900838,0.027698367,0.682300038,1.277016517,0.009361619,
H,2539.HK,乐摩科技,可选消费,消费者服务,可选消费--消费者服务--酒店、餐馆与休闲--休闲设施,民营企业,,,,,,,,,1,,,,,,,
H,2543.HK,大行科工,可选消费,耐用消费品,可选消费--耐用消费品--休闲用品Ⅲ--休闲用品Ⅳ,外资企业,,,,,,,,,,,,,,,,
H,2546.HK,智汇矿业,材料,有色金属,材料--有色金属--其他金属与采矿--铜,民营企业,,,,,,,,,0.229164925,,,,,,,
